drug,side_effect,comment,score
clonidine,somnolence,I have narcolepsy 🙃,7.022212088108063
clonidine,somnolence,"No sweat, I appreciate the reflection.",6.926533281803131
clonidine,somnolence,Low dose of seroquel.,6.910255789756775
clonidine,somnolence,I am using quetiapine,6.904881238937378
clonidine,somnolence,melatonin. literally,6.877250075340271
clonidine,somnolence,"Yes- depression, anxiety and absence seizures.",6.869515776634216
clonidine,somnolence,Melatonin gummies,6.863430082798004
clonidine,somnolence,absolute exhaustion or masturbation.,6.862068593502045
clonidine,somnolence,"Melatonin, Ativan and 5am workouts",6.858979165554047
clonidine,somnolence,Excellent sleep hygiene and drugs,6.8581541776657104
clonidine,headache,Documentaries.,8.091425061225891
clonidine,headache,pain :’),7.99332469701767
clonidine,headache,Thanks!,7.968395531177521
clonidine,headache,Drugs,7.914289176464081
clonidine,headache,Bad!,7.908878982067108
clonidine,headache,Poorly!,7.853325128555298
clonidine,headache,Poorly 🙃,7.853325128555298
clonidine,headache,Refer,7.849887192249298
clonidine,headache,Medication,7.820372104644775
clonidine,headache,Medication 👍,7.820372104644775
clonidine,vomiting,Outlander! 😆,7.563636600971222
clonidine,vomiting,Ignore the SOB.,7.490946292877197
clonidine,vomiting,Breath work,7.483440041542053
clonidine,vomiting,Documentaries.,7.465231001377106
clonidine,vomiting,Exhaustion mostly,7.4624263048172
clonidine,vomiting,Various pills.,7.43874579668045
clonidine,vomiting,Brown noise,7.431114494800568
clonidine,vomiting,Box breathing?,7.430012583732605
clonidine,vomiting,Box breathing,7.430012583732605
clonidine,vomiting,Report him,7.419536769390106
clonidine,insomnia,Outlander! 😆,7.030747950077057
clonidine,insomnia,I have narcolepsy 🙃,7.0227134227752686
clonidine,insomnia,Magnesium drink.,6.9944908618927
clonidine,insomnia,melatonin. literally,6.981318473815918
clonidine,insomnia,"No sweat, I appreciate the reflection.",6.973914086818695
clonidine,insomnia,Using other drugs.,6.953588485717773
clonidine,insomnia,Box breathing?,6.9521400928497314
clonidine,insomnia,Box breathing,6.9521400928497314
clonidine,insomnia,"Yes- depression, anxiety and absence seizures.",6.952118813991547
clonidine,insomnia,Sleeping pills,6.949686586856842
clonidine,dizziness,I have narcolepsy 🙃,7.194029331207275
clonidine,dizziness,Mirtazapine :/,7.109332740306854
clonidine,dizziness,Mirtazapine,7.109332740306854
clonidine,dizziness,Magnesium drink.,7.096489250659943
clonidine,dizziness,I am using quetiapine,7.092909514904022
clonidine,dizziness,Caffeine 😂⚡️😂,7.0645294189453125
clonidine,dizziness,Caffeine,7.0645294189453125
clonidine,dizziness,"No sweat, I appreciate the reflection.",7.05561226606369
clonidine,dizziness,melatonin. literally,7.055412948131561
clonidine,dizziness,"Yes- depression, anxiety and absence seizures.",7.03630667924881
clonidine,abnormal,Documentaries.,8.020560920238495
clonidine,abnormal,Thanks!,7.805992066860199
clonidine,abnormal,Poorly!,7.805766940116882
clonidine,abnormal,Poorly 🙃,7.805766940116882
clonidine,abnormal,Bad!,7.7947481870651245
clonidine,abnormal,Refer,7.756532192230225
clonidine,abnormal,Drugs,7.718573331832886
clonidine,abnormal,Same😹,7.717862367630005
clonidine,abnormal,Same,7.717862367630005
clonidine,abnormal,Same!!!,7.717862367630005
clonidine,suicidal ideation,Using other drugs.,6.958806335926056
clonidine,suicidal ideation,I have narcolepsy 🙃,6.929287254810333
clonidine,suicidal ideation,Outlander! 😆,6.9131529331207275
clonidine,suicidal ideation,vastly incorrect,6.904523253440857
clonidine,suicidal ideation,Low dose of seroquel.,6.90334939956665
clonidine,suicidal ideation,Intense cardio exercise,6.896933853626251
clonidine,suicidal ideation,"Yes- depression, anxiety and absence seizures.",6.886222064495087
clonidine,suicidal ideation,I am using quetiapine,6.885967373847961
clonidine,suicidal ideation,Magnesium drink.,6.884788274765015
clonidine,suicidal ideation,I *dys*function!!!,6.864668190479279
clonidine,depression,pain :’),8.018035471439362
clonidine,depression,Drugs,7.8383930921554565
clonidine,depression,Medication,7.816098749637604
clonidine,depression,Medication 👍,7.816098749637604
clonidine,depression,Exhaustion,7.780396997928619
clonidine,depression,Documentaries.,7.733072221279144
clonidine,depression,Bad!,7.705502092838287
clonidine,depression,Thanks!,7.694876134395599
clonidine,depression,Coffee,7.6199867725372314
clonidine,depression,Facts,7.609373688697815
clonidine,anxiety,pain :’),8.186324775218964
clonidine,anxiety,Drugs,7.988810241222382
clonidine,anxiety,Documentaries.,7.96502423286438
clonidine,anxiety,Thanks!,7.924242198467255
clonidine,anxiety,Medication,7.921249449253082
clonidine,anxiety,Medication 👍,7.921249449253082
clonidine,anxiety,Exhaustion,7.8578580021858215
clonidine,anxiety,Bad!,7.8340818881988525
clonidine,anxiety,Facts,7.803195536136627
clonidine,anxiety,Weeds,7.783688008785248
clonidine,aggression,pain :’),7.986923038959503
clonidine,aggression,Documentaries.,7.980906784534454
clonidine,aggression,Drugs,7.922608733177185
clonidine,aggression,Thanks!,7.900717079639435
clonidine,aggression,Medication,7.8407445549964905
clonidine,aggression,Medication 👍,7.8407445549964905
clonidine,aggression,Bad!,7.7854902148246765
clonidine,aggression,Weeds,7.783980190753937
clonidine,aggression,Exhaustion,7.783334732055664
clonidine,aggression,Facts,7.761493504047394
clonidine,abnormal behaviour,Outlander! 😆,7.436562955379486
clonidine,abnormal behaviour,Exhaustion mostly,7.412417769432068
clonidine,abnormal behaviour,Breath work,7.401583671569824
clonidine,abnormal behaviour,Brown noise,7.373447000980377
clonidine,abnormal behaviour,Box breathing?,7.362565457820892
clonidine,abnormal behaviour,Box breathing,7.362565457820892
clonidine,abnormal behaviour,Sleeping pills,7.312664747238159
clonidine,abnormal behaviour,Various pills.,7.304390132427216
clonidine,abnormal behaviour,Massive exercise.,7.303658843040466
clonidine,abnormal behaviour,Ignore the SOB.,7.28425532579422
clonidine,abdominal pain,Outlander! 😆,7.354393362998962
clonidine,abdominal pain,Exhaustion mostly,7.311901390552521
clonidine,abdominal pain,Massive exercise.,7.299631357192993
clonidine,abdominal pain,Brown noise,7.292539715766907
clonidine,abdominal pain,Box breathing?,7.289978325366974
clonidine,abdominal pain,Box breathing,7.289978325366974
clonidine,abdominal pain,Breath work,7.287540078163147
clonidine,abdominal pain,Intense cardio exercise,7.227095007896423
clonidine,abdominal pain,Using other drugs.,7.226363658905029
clonidine,abdominal pain,White noise,7.223746061325073
clonidine,decreased appetite,Exhaustion mostly,7.351949036121368
clonidine,decreased appetite,Outlander! 😆,7.332437574863434
clonidine,decreased appetite,Brown noise,7.327366650104523
clonidine,decreased appetite,Breath work,7.3198583126068115
clonidine,decreased appetite,Box breathing?,7.317784488201141
clonidine,decreased appetite,Box breathing,7.317784488201141
clonidine,decreased appetite,Massive exercise.,7.294742584228516
clonidine,decreased appetite,Sleeping pills,7.2380251288414
clonidine,decreased appetite,Using other drugs.,7.223054468631744
clonidine,decreased appetite,Good advice,7.2171013951301575
clonidine,disturbance in attention,Exhaustion mostly,7.320629715919495
clonidine,disturbance in attention,Breath work,7.287937581539154
clonidine,disturbance in attention,Brown noise,7.272738873958588
clonidine,disturbance in attention,Outlander! 😆,7.25598007440567
clonidine,disturbance in attention,Box breathing?,7.229993939399719
clonidine,disturbance in attention,Box breathing,7.229993939399719
clonidine,disturbance in attention,Massive exercise.,7.219920039176941
clonidine,disturbance in attention,Ignore the SOB.,7.187219500541687
clonidine,disturbance in attention,Childhood and adulthood 😅,7.124606430530548
clonidine,disturbance in attention,White noise,7.122965097427368
clonidine,irritability,I have narcolepsy 🙃,7.104531943798065
clonidine,irritability,"It treats Anxiety , Allergies & it helps you sleep.",7.0293548703193665
clonidine,irritability,Hydroxyzine; it helps me with anxiety and makes me sleepy.,6.985730469226837
clonidine,irritability,Excellent sleep hygiene and drugs,6.977218389511108
clonidine,irritability,I am using quetiapine,6.976483404636383
clonidine,irritability,Hydroxyzine and the TV on,6.972176730632782
clonidine,irritability,"Melatonin, scary podcast and regular bedtimes.",6.970217764377594
clonidine,irritability,"Yes- depression, anxiety and absence seizures.",6.967500865459442
clonidine,irritability,Low dose of seroquel.,6.9506882429122925
clonidine,irritability,hydroxyzine & sleepy time tea.,6.944063603878021
clonidine,hypotension,I have narcolepsy 🙃,6.961455702781677
clonidine,hypotension,Intense cardio exercise,6.928118824958801
clonidine,hypotension,I am using quetiapine,6.9130889773368835
clonidine,hypotension,Low dose of seroquel.,6.886482417583466
clonidine,hypotension,"It treats Anxiety , Allergies & it helps you sleep.",6.8778422474861145
clonidine,hypotension,Hydroxyzine and the TV on,6.87212872505188
clonidine,hypotension,I *dys*function!!!,6.86619371175766
clonidine,hypotension,hydroxyzine & sleepy time tea.,6.863458573818207
clonidine,hypotension,Excellent sleep hygiene and drugs,6.852344393730164
clonidine,hypotension,Work graveyard shift and diphenhedramin,6.824791193008423
clonidine,bradycardia,I have narcolepsy 🙃,7.040151417255402
clonidine,bradycardia,Intense cardio exercise,7.0208616852760315
clonidine,bradycardia,Low dose of seroquel.,6.978610038757324
clonidine,bradycardia,I am using quetiapine,6.97596663236618
clonidine,bradycardia,"No sweat, I appreciate the reflection.",6.954566240310669
clonidine,bradycardia,Work graveyard shift and diphenhedramin,6.934438228607178
clonidine,bradycardia,"Melatonin, Ativan and 5am workouts",6.9267048835754395
clonidine,bradycardia,1mg mg melatonine works for me.,6.9184809923172
clonidine,bradycardia,hydroxyzine & sleepy time tea.,6.9122936725616455
clonidine,bradycardia,Trazodone.  Life-saver.,6.902353525161743
clonidine,no adverse event,Hm one of the side effects is fatigue.,0.7903242111206055
clonidine,no adverse event,Low dose of seroquel.,0.7788270711898804
clonidine,no adverse event,"No problem, I hope you find some relief!",0.775650143623352
clonidine,no adverse event,Sorry for the bump-- No dry mouth or headaches?,0.7710347771644592
clonidine,no adverse event,What were the long term side effects?,0.770243763923645
clonidine,no adverse event,I have narcolepsy 🙃,0.7700881958007812
clonidine,no adverse event,"No sweat, I appreciate the reflection.",0.7689175605773926
clonidine,no adverse event,50mg seroquel,0.7647984027862549
clonidine,no adverse event,50-100mg Seroquel,0.7647984027862549
clonidine,no adverse event,First generation antihistamine,0.7611560225486755
clonidine,electrocardiogram qt prolonged,Intense cardio exercise,7.275571525096893
clonidine,electrocardiogram qt prolonged,Low dose of seroquel.,7.197818160057068
clonidine,electrocardiogram qt prolonged,I have narcolepsy 🙃,7.142509758472443
clonidine,electrocardiogram qt prolonged,I am using quetiapine,7.125243782997131
clonidine,electrocardiogram qt prolonged,seroquel baby,7.095464706420898
clonidine,electrocardiogram qt prolonged,"No sweat, I appreciate the reflection.",7.090196132659912
clonidine,electrocardiogram qt prolonged,50mg seroquel,7.085040807723999
clonidine,electrocardiogram qt prolonged,50-100mg Seroquel,7.085040807723999
clonidine,electrocardiogram qt prolonged,Hydroxyzine and the TV on,7.081762731075287
clonidine,electrocardiogram qt prolonged,I have two weighted blankets.,7.078216075897217
clonidine,toxicity to various agents,Using other drugs.,7.0351221561431885
clonidine,toxicity to various agents,Outlander! 😆,6.984860956668854
clonidine,toxicity to various agents,Low dose of seroquel.,6.96561473608017
clonidine,toxicity to various agents,vastly incorrect,6.955813467502594
clonidine,toxicity to various agents,Intense cardio exercise,6.944974303245544
clonidine,toxicity to various agents,Discrimination under ADA?,6.938330233097076
clonidine,toxicity to various agents,Doesn't that kill brain cells though :(,6.9237282276153564
clonidine,toxicity to various agents,"No sweat, I appreciate the reflection.",6.917785048484802
clonidine,toxicity to various agents,Ignore the SOB.,6.905161380767822
clonidine,toxicity to various agents,Box breathing?,6.901205241680145
clonidine,agitation,Documentaries.,8.471028983592987
clonidine,agitation,Thanks!,8.249180734157562
clonidine,agitation,Refer,8.18534231185913
clonidine,agitation,Poorly!,8.174959242343903
clonidine,agitation,Poorly 🙃,8.174959242343903
clonidine,agitation,Same😹,8.111296534538269
clonidine,agitation,Same,8.111296534538269
clonidine,agitation,Same!!!,8.111296534538269
clonidine,agitation,same,8.111296534538269
clonidine,agitation,Same!,8.111296534538269
clonidine,pain,pain :’),7.996369361877441
clonidine,pain,Drugs,7.769170701503754
clonidine,pain,Documentaries.,7.731964349746704
clonidine,pain,Thanks!,7.710736036300659
clonidine,pain,Medication,7.704536139965057
clonidine,pain,Medication 👍,7.704536139965057
clonidine,pain,Exhaustion,7.673750221729279
clonidine,pain,Bad!,7.633789777755737
clonidine,pain,Facts,7.603102684020996
clonidine,pain,Weeds,7.542210221290588
clonidine,hypertension,Intense cardio exercise,7.074173450469971
clonidine,hypertension,Using other drugs.,7.002811908721924
clonidine,hypertension,I am using quetiapine,6.975862681865692
clonidine,hypertension,I *dys*function!!!,6.971788942813873
clonidine,hypertension,Low dose of seroquel.,6.957957327365875
clonidine,hypertension,Caffeine 😂⚡️😂,6.936038553714752
clonidine,hypertension,Caffeine,6.936038553714752
clonidine,hypertension,I have narcolepsy 🙃,6.91567599773407
clonidine,hypertension,Magnesium drink.,6.907011330127716
clonidine,hypertension,Mirtazapine :/,6.897418737411499
clonidine,dyspnoea,I have narcolepsy 🙃,7.1275880336761475
clonidine,dyspnoea,Intense cardio exercise,6.944812178611755
clonidine,dyspnoea,Excellent sleep hygiene and drugs,6.938420534133911
clonidine,dyspnoea,"It treats Anxiety , Allergies & it helps you sleep.",6.936375558376312
clonidine,dyspnoea,I *dys*function!!!,6.930565297603607
clonidine,dyspnoea,I am using quetiapine,6.916453540325165
clonidine,dyspnoea,"Yes- depression, anxiety and absence seizures.",6.9127137660980225
clonidine,dyspnoea,Low dose of seroquel.,6.907492160797119
clonidine,dyspnoea,"Melatonin, scary podcast and regular bedtimes.",6.893863201141357
clonidine,dyspnoea,Trazodone.  Life-saver.,6.880911469459534
clonidine,chronic kidney disease,Outlander! 😆,6.908113181591034
clonidine,chronic kidney disease,Magnesium,6.778775930404663
clonidine,chronic kidney disease,Using other drugs.,6.773315072059631
clonidine,chronic kidney disease,Magnesium drink.,6.7542465925216675
clonidine,chronic kidney disease,I *dys*function!!!,6.749370336532593
clonidine,chronic kidney disease,Caffeine 😂⚡️😂,6.742655038833618
clonidine,chronic kidney disease,Caffeine,6.742655038833618
clonidine,chronic kidney disease,Childhood and adulthood 😅,6.735842406749725
clonidine,chronic kidney disease,White noise,6.7355393171310425
clonidine,chronic kidney disease,Brown noise,6.726573824882507
clonidine,diarrhoea,I have narcolepsy 🙃,6.414727449417114
clonidine,diarrhoea,"It treats Anxiety , Allergies & it helps you sleep.",6.351491034030914
clonidine,diarrhoea,Excellent sleep hygiene and drugs,6.306675434112549
clonidine,diarrhoea,Hydroxyzine; it helps me with anxiety and makes me sleepy.,6.29440701007843
clonidine,diarrhoea,Hydroxyzine and the TV on,6.2797335386276245
clonidine,diarrhoea,Low dose of seroquel.,6.275550961494446
clonidine,diarrhoea,I *dys*function!!!,6.260425388813019
clonidine,diarrhoea,Are you not worried about the anti-cholinergic effects and there link to dementia with long-term use?,6.258868455886841
clonidine,diarrhoea,Taking stimulant exhausted my brain during the day.,6.243779361248016
clonidine,diarrhoea,"Yes- depression, anxiety and absence seizures.",6.242756724357605
clonidine,renal failure,Outlander! 😆,7.116971433162689
clonidine,renal failure,Using other drugs.,7.1045185923576355
clonidine,renal failure,Intense cardio exercise,7.086879193782806
